Raw Filename|Renamed Filename
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C11_z2_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0035--C11--035/P001--C11--035/testplate--C11--035--W0035--P001--T0000--Z002--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C11_z2_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0035--C11--035/P001--C11--035/testplate--C11--035--W0035--P001--T0000--Z002--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C11_z3_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0035--C11--035/P001--C11--035/testplate--C11--035--W0035--P001--T0000--Z003--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C11_z3_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0035--C11--035/P001--C11--035/testplate--C11--035--W0035--P001--T0000--Z003--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C11_z4_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0035--C11--035/P001--C11--035/testplate--C11--035--W0035--P001--T0000--Z004--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C11_z4_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0035--C11--035/P001--C11--035/testplate--C11--035--W0035--P001--T0000--Z004--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C12_z0_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0036--C12--036/P001--C12--036/testplate--C12--036--W0036--P001--T0000--Z000--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C12_z0_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0036--C12--036/P001--C12--036/testplate--C12--036--W0036--P001--T0000--Z000--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C12_z1_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0036--C12--036/P001--C12--036/testplate--C12--036--W0036--P001--T0000--Z001--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C12_z1_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0036--C12--036/P001--C12--036/testplate--C12--036--W0036--P001--T0000--Z001--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C12_z2_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0036--C12--036/P001--C12--036/testplate--C12--036--W0036--P001--T0000--Z002--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C12_z2_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0036--C12--036/P001--C12--036/testplate--C12--036--W0036--P001--T0000--Z002--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C12_z3_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0036--C12--036/P001--C12--036/testplate--C12--036--W0036--P001--T0000--Z003--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C12_z3_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0036--C12--036/P001--C12--036/testplate--C12--036--W0036--P001--T0000--Z003--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C12_z4_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0036--C12--036/P001--C12--036/testplate--C12--036--W0036--P001--T0000--Z004--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C12_z4_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0036--C12--036/P001--C12--036/testplate--C12--036--W0036--P001--T0000--Z004--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C2_z0_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0026--C02--026/P001--C02--026/testplate--C02--026--W0026--P001--T0000--Z000--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C2_z0_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0026--C02--026/P001--C02--026/testplate--C02--026--W0026--P001--T0000--Z000--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C2_z1_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0026--C02--026/P001--C02--026/testplate--C02--026--W0026--P001--T0000--Z001--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C2_z1_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0026--C02--026/P001--C02--026/testplate--C02--026--W0026--P001--T0000--Z001--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C2_z2_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0026--C02--026/P001--C02--026/testplate--C02--026--W0026--P001--T0000--Z002--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C2_z2_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0026--C02--026/P001--C02--026/testplate--C02--026--W0026--P001--T0000--Z002--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C2_z3_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0026--C02--026/P001--C02--026/testplate--C02--026--W0026--P001--T0000--Z003--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C2_z3_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0026--C02--026/P001--C02--026/testplate--C02--026--W0026--P001--T0000--Z003--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C2_z4_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0026--C02--026/P001--C02--026/testplate--C02--026--W0026--P001--T0000--Z004--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C2_z4_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0026--C02--026/P001--C02--026/testplate--C02--026--W0026--P001--T0000--Z004--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C3_z0_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0027--C03--027/P001--C03--027/testplate--C03--027--W0027--P001--T0000--Z000--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C3_z0_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0027--C03--027/P001--C03--027/testplate--C03--027--W0027--P001--T0000--Z000--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C3_z1_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0027--C03--027/P001--C03--027/testplate--C03--027--W0027--P001--T0000--Z001--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C3_z1_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0027--C03--027/P001--C03--027/testplate--C03--027--W0027--P001--T0000--Z001--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C3_z2_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0027--C03--027/P001--C03--027/testplate--C03--027--W0027--P001--T0000--Z002--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C3_z2_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0027--C03--027/P001--C03--027/testplate--C03--027--W0027--P001--T0000--Z002--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C3_z3_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0027--C03--027/P001--C03--027/testplate--C03--027--W0027--P001--T0000--Z003--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C3_z3_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0027--C03--027/P001--C03--027/testplate--C03--027--W0027--P001--T0000--Z003--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C3_z4_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0027--C03--027/P001--C03--027/testplate--C03--027--W0027--P001--T0000--Z004--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C3_z4_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0027--C03--027/P001--C03--027/testplate--C03--027--W0027--P001--T0000--Z004--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C4_z0_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0028--C04--028/P001--C04--028/testplate--C04--028--W0028--P001--T0000--Z000--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C4_z0_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0028--C04--028/P001--C04--028/testplate--C04--028--W0028--P001--T0000--Z000--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C4_z1_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0028--C04--028/P001--C04--028/testplate--C04--028--W0028--P001--T0000--Z001--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C4_z1_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0028--C04--028/P001--C04--028/testplate--C04--028--W0028--P001--T0000--Z001--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C4_z2_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0028--C04--028/P001--C04--028/testplate--C04--028--W0028--P001--T0000--Z002--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C4_z2_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0028--C04--028/P001--C04--028/testplate--C04--028--W0028--P001--T0000--Z002--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C4_z3_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0028--C04--028/P001--C04--028/testplate--C04--028--W0028--P001--T0000--Z003--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C4_z3_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0028--C04--028/P001--C04--028/testplate--C04--028--W0028--P001--T0000--Z003--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C4_z4_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0028--C04--028/P001--C04--028/testplate--C04--028--W0028--P001--T0000--Z004--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C4_z4_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0028--C04--028/P001--C04--028/testplate--C04--028--W0028--P001--T0000--Z004--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C5_z0_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0029--C05--029/P001--C05--029/testplate--C05--029--W0029--P001--T0000--Z000--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C5_z0_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0029--C05--029/P001--C05--029/testplate--C05--029--W0029--P001--T0000--Z000--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C5_z1_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0029--C05--029/P001--C05--029/testplate--C05--029--W0029--P001--T0000--Z001--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C5_z1_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0029--C05--029/P001--C05--029/testplate--C05--029--W0029--P001--T0000--Z001--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C5_z2_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0029--C05--029/P001--C05--029/testplate--C05--029--W0029--P001--T0000--Z002--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C5_z2_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0029--C05--029/P001--C05--029/testplate--C05--029--W0029--P001--T0000--Z002--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C5_z3_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0029--C05--029/P001--C05--029/testplate--C05--029--W0029--P001--T0000--Z003--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C5_z3_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0029--C05--029/P001--C05--029/testplate--C05--029--W0029--P001--T0000--Z003--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C5_z4_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0029--C05--029/P001--C05--029/testplate--C05--029--W0029--P001--T0000--Z004--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C5_z4_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0029--C05--029/P001--C05--029/testplate--C05--029--W0029--P001--T0000--Z004--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C6_z0_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0030--C06--030/P001--C06--030/testplate--C06--030--W0030--P001--T0000--Z000--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C6_z0_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0030--C06--030/P001--C06--030/testplate--C06--030--W0030--P001--T0000--Z000--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C6_z1_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0030--C06--030/P001--C06--030/testplate--C06--030--W0030--P001--T0000--Z001--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C6_z1_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0030--C06--030/P001--C06--030/testplate--C06--030--W0030--P001--T0000--Z001--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C6_z2_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0030--C06--030/P001--C06--030/testplate--C06--030--W0030--P001--T0000--Z002--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C6_z2_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0030--C06--030/P001--C06--030/testplate--C06--030--W0030--P001--T0000--Z002--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C6_z3_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0030--C06--030/P001--C06--030/testplate--C06--030--W0030--P001--T0000--Z003--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C6_z3_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0030--C06--030/P001--C06--030/testplate--C06--030--W0030--P001--T0000--Z003--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C6_z4_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0030--C06--030/P001--C06--030/testplate--C06--030--W0030--P001--T0000--Z004--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C6_z4_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0030--C06--030/P001--C06--030/testplate--C06--030--W0030--P001--T0000--Z004--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C7_z0_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0031--C07--031/P001--C07--031/testplate--C07--031--W0031--P001--T0000--Z000--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C7_z0_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0031--C07--031/P001--C07--031/testplate--C07--031--W0031--P001--T0000--Z000--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C7_z1_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0031--C07--031/P001--C07--031/testplate--C07--031--W0031--P001--T0000--Z001--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C7_z1_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0031--C07--031/P001--C07--031/testplate--C07--031--W0031--P001--T0000--Z001--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C7_z2_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0031--C07--031/P001--C07--031/testplate--C07--031--W0031--P001--T0000--Z002--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C7_z2_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0031--C07--031/P001--C07--031/testplate--C07--031--W0031--P001--T0000--Z002--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C7_z3_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0031--C07--031/P001--C07--031/testplate--C07--031--W0031--P001--T0000--Z003--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C7_z3_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0031--C07--031/P001--C07--031/testplate--C07--031--W0031--P001--T0000--Z003--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C7_z4_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0031--C07--031/P001--C07--031/testplate--C07--031--W0031--P001--T0000--Z004--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C7_z4_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0031--C07--031/P001--C07--031/testplate--C07--031--W0031--P001--T0000--Z004--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C8_z0_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0032--C08--032/P001--C08--032/testplate--C08--032--W0032--P001--T0000--Z000--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C8_z0_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0032--C08--032/P001--C08--032/testplate--C08--032--W0032--P001--T0000--Z000--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C8_z1_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0032--C08--032/P001--C08--032/testplate--C08--032--W0032--P001--T0000--Z001--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C8_z1_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0032--C08--032/P001--C08--032/testplate--C08--032--W0032--P001--T0000--Z001--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C8_z2_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0032--C08--032/P001--C08--032/testplate--C08--032--W0032--P001--T0000--Z002--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C8_z2_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0032--C08--032/P001--C08--032/testplate--C08--032--W0032--P001--T0000--Z002--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C8_z3_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0032--C08--032/P001--C08--032/testplate--C08--032--W0032--P001--T0000--Z003--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C8_z3_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0032--C08--032/P001--C08--032/testplate--C08--032--W0032--P001--T0000--Z003--C01.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C8_z4_ch00.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0032--C08--032/P001--C08--032/testplate--C08--032--W0032--P001--T0000--Z004--C00.tif
C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/raw/TileScan 4_C8_z4_ch01.tif|C:/Users/Hugo/Documents/GitHub/htmrenamer_testdata/leica_navigator/04_ZC/testplate/W0032--C08--032/P001--C08--032/testplate--C08--032--W0032--P001--T0000--Z004--C01.tif
